ID	adj.P.Val
1554953_a_at	0.93089
239845_at	0.93089
209177_at	0.93089
200972_at	0.93089
200085_s_at	0.93089
1566948_at	0.93089
240070_at	0.93089
229379_at	0.93089
213990_s_at	0.93089
222577_at	0.93091
236245_at	0.93091
213184_at	0.93091
239160_at	0.93091
240612_at	0.93091
1560538_at	0.93091
210440_s_at	0.93091
231643_s_at	0.93091
211939_x_at	0.93091
223673_at	0.93091
1555646_at	0.93091
212801_at	0.93091
217903_at	0.93091
203926_x_at	0.93091
210597_x_at	0.93091
228725_x_at	0.93091
211641_x_at	0.93091
205024_s_at	0.93091
219535_at	0.93091
202520_s_at	0.93091
233359_at	0.93091
216660_at	0.93091
205385_at	0.93091
202006_at	0.93091
220086_at	0.93091
221816_s_at	0.93093
208688_x_at	0.93093
208044_s_at	0.93093
218967_s_at	0.93093
1552923_a_at	0.93093
211114_x_at	0.93093
204091_at	0.93093
1559616_x_at	0.93093
205746_s_at	0.93093
226500_at	0.93093
223897_at	0.93093
1729_at	0.93093
220290_at	0.93093
233996_x_at	0.93093
236071_at	0.93093
239057_at	0.93093
1568656_at	0.93098
AFFX-BioDn-3_at	0.93099
203555_at	0.93099
243330_at	0.93099
223376_s_at	0.93099
222444_at	0.93099
214993_at	0.93099
234408_at	0.93099
224104_at	0.931
1553527_at	0.931
244138_at	0.931
241279_at	0.93108
214923_at	0.93108
226361_at	0.93108
222516_at	0.93108
1553647_at	0.93108
227294_at	0.93108
214042_s_at	0.93108
204995_at	0.93108
1557849_at	0.93108
241097_at	0.93108
228832_at	0.93108
221862_at	0.93108
222382_x_at	0.93108
206589_at	0.93108
216949_s_at	0.93108
241417_at	0.93108
208270_s_at	0.93108
1555864_s_at	0.93108
239640_at	0.93108
224772_at	0.93108
244398_x_at	0.93108
1553238_a_at	0.93108
214379_at	0.93108
206586_at	0.93108
1564077_at	0.93108
212487_at	0.93108
214393_at	0.93108
244036_at	0.93108
231035_s_at	0.93108
1563658_a_at	0.93108
223209_s_at	0.93108
1556695_a_at	0.93108
1557325_at	0.93108
1563398_at	0.93108
1565788_at	0.93108
1552623_at	0.93108
220950_s_at	0.93108
206378_at	0.93108
1552649_a_at	0.93108
231717_s_at	0.93108
1569971_at	0.93109
238192_at	0.93112
1559401_a_at	0.93114
232068_s_at	0.93114
238677_at	0.93114
234286_at	0.93114
232362_at	0.93115
212398_at	0.93117
235198_at	0.93119
206564_at	0.93119
205548_s_at	0.93119
231808_at	0.93119
241868_at	0.93119
1558534_at	0.9312
240633_at	0.9312
244119_at	0.9312
235967_at	0.93125
208749_x_at	0.93127
215944_at	0.93127
234514_at	0.93127
242591_at	0.93127
206310_at	0.93127
209298_s_at	0.93127
208687_x_at	0.93127
1561598_at	0.93127
1569739_at	0.93127
229250_at	0.93127
223718_at	0.93127
1561861_a_at	0.93127
211053_at	0.93127
1554853_at	0.93127
233538_s_at	0.93127
239557_at	0.93127
229192_s_at	0.93127
200749_at	0.93127
235655_at	0.93127
217095_x_at	0.93127
1564841_at	0.93127
1567341_at	0.93127
240422_at	0.93127
1565614_at	0.93127
201719_s_at	0.93127
217190_x_at	0.93127
41858_at	0.93127
240308_at	0.93127
1555097_a_at	0.93127
213572_s_at	0.93127
231496_at	0.93127
235677_at	0.93127
1570354_s_at	0.93127
221041_s_at	0.93127
224505_s_at	0.93127
1570270_at	0.93132
200089_s_at	0.93132
206670_s_at	0.93132
202180_s_at	0.93132
223822_at	0.93132
238438_at	0.93132
231025_at	0.93132
236304_at	0.93132
216322_at	0.93137
1559501_at	0.93137
207544_s_at	0.93137
242959_at	0.93138
226646_at	0.93139
229980_s_at	0.93139
209324_s_at	0.93139
1561378_at	0.9314
204938_s_at	0.9314
1558972_s_at	0.9314
213885_at	0.9314
207798_s_at	0.9314
206783_at	0.9314
1554057_at	0.9314
209017_s_at	0.9314
201649_at	0.93141
207575_at	0.93141
1552808_at	0.93144
208816_x_at	0.93144
217238_s_at	0.93144
241095_at	0.93144
1566852_at	0.93144
1563002_at	0.93144
203433_at	0.93144
225547_at	0.93144
231953_at	0.93144
225989_at	0.93144
238944_at	0.93144
240337_at	0.93144
213187_x_at	0.93146
224658_x_at	0.9315
239501_at	0.9315
203846_at	0.9315
205140_at	0.93153
1553875_s_at	0.93156
220424_at	0.93161
215629_s_at	0.93161
219223_at	0.93161
242559_at	0.93161
229920_at	0.93161
236667_at	0.93161
1569003_at	0.93161
208508_s_at	0.93161
232599_at	0.93161
239648_at	0.93161
208694_at	0.93161
235922_at	0.93161
219221_at	0.93161
91816_f_at	0.93161
1563920_at	0.93161
207578_s_at	0.93161
226912_at	0.93161
212908_at	0.93161
244742_at	0.93161
1561078_at	0.93161
201390_s_at	0.93168
240380_at	0.93168
1561894_at	0.93168
244469_at	0.93172
227991_x_at	0.93174
219217_at	0.93174
1555215_a_at	0.9318
225519_at	0.9318
236812_at	0.93181
1556496_a_at	0.93188
231894_at	0.93188
204897_at	0.93191
206005_s_at	0.93198
1555217_at	0.93198
200762_at	0.93198
214662_at	0.93198
214254_at	0.93201
1554225_a_at	0.93202
217957_at	0.93202
219266_at	0.93202
1562972_at	0.93202
233654_at	0.93202
210268_at	0.93202
204560_at	0.93202
233531_at	0.93202
219845_at	0.93202
1555544_a_at	0.93202
1565700_at	0.93205
242252_at	0.93209
212313_at	0.93209
202482_x_at	0.93209
1563149_at	0.93209
207747_s_at	0.93212
232200_at	0.93212
205725_at	0.93212
1558691_a_at	0.93212
222113_s_at	0.9322
233104_at	0.9322
206870_at	0.93226
203900_at	0.93227
210493_s_at	0.93227
1563030_at	0.93227
1558184_s_at	0.93227
1568935_at	0.93227
1553449_at	0.93232
204607_at	0.93232
219355_at	0.93232
238789_at	0.93232
1554786_at	0.93232
244776_at	0.93232
209652_s_at	0.93232
1554839_at	0.93232
1553803_at	0.93232
208441_at	0.93232
213443_at	0.93232
221043_at	0.93234
1563110_at	0.93234
207719_x_at	0.93234
209073_s_at	0.93234
234198_at	0.93234
1566740_at	0.93234
207887_s_at	0.93235
1560419_at	0.93235
1552257_a_at	0.93235
200725_x_at	0.93235
1559224_at	0.93235
1561165_a_at	0.93235
224096_at	0.93236
205244_s_at	0.93239
211061_s_at	0.93239
200661_at	0.93239
220851_at	0.93239
207617_at	0.93239
243657_at	0.93239
217901_at	0.93243
243996_at	0.93245
212485_at	0.93245
236761_at	0.93246
234753_x_at	0.93249
238943_at	0.93249
211508_s_at	0.93249
217039_x_at	0.93249
231680_at	0.93249
204385_at	0.93249
240683_at	0.93251
236450_at	0.93251
220343_at	0.93253
229687_s_at	0.93253
201426_s_at	0.93256
217604_at	0.93258
219908_at	0.93258
203159_at	0.93259
218564_at	0.93259
231457_at	0.93259
206262_at	0.93259
213207_s_at	0.93259
229111_at	0.93259
238416_x_at	0.93259
229578_at	0.93259
206523_at	0.93259
201914_s_at	0.93259
AFFX-r2-Ec-bioB-3_at	0.93259
209719_x_at	0.9326
223306_at	0.93262
220593_s_at	0.93262
212414_s_at	0.93264
218931_at	0.93264
230059_at	0.93264
239091_at	0.93264
215810_x_at	0.9327
225667_s_at	0.9327
217390_x_at	0.9327
213768_s_at	0.9327
1553524_at	0.9327
218583_s_at	0.9327
226809_at	0.9327
228289_at	0.93271
207027_at	0.93271
218029_at	0.93271
224021_at	0.93273
222874_s_at	0.93273
228894_at	0.93273
224976_at	0.93273
1563949_at	0.93273
240544_at	0.93273
1556856_at	0.93273
201074_at	0.93273
226972_s_at	0.93273
241239_at	0.93273
1553086_at	0.93273
235274_at	0.93273
1553879_a_at	0.93273
1563620_at	0.93273
237700_at	0.93273
1561052_s_at	0.93273
225085_at	0.93273
1562760_at	0.93273
1554595_at	0.93273
210425_x_at	0.93273
1561272_at	0.93273
212155_at	0.93273
212361_s_at	0.93273
216756_at	0.93273
234300_s_at	0.93273
209842_at	0.93273
1558365_at	0.93273
233588_x_at	0.93273
235196_at	0.93273
1563685_at	0.93273
237393_at	0.93273
1564168_a_at	0.93276
221067_s_at	0.93276
243630_at	0.93278
210511_s_at	0.93278
206989_s_at	0.93278
233930_at	0.93278
237678_at	0.93278
205552_s_at	0.93278
211147_s_at	0.93278
212006_at	0.93278
203601_s_at	0.93278
209779_at	0.93278
1557821_at	0.93282
216529_at	0.93282
220973_s_at	0.93286
222291_at	0.93286
206300_s_at	0.93293
1554216_at	0.93293
204422_s_at	0.93293
1553860_at	0.93293
236335_at	0.93294
204004_at	0.93294
232517_s_at	0.93294
205940_at	0.93294
229967_at	0.93294
212160_at	0.93294
1553843_at	0.93294
1553858_at	0.93294
223316_at	0.93294
1552980_at	0.93294
240140_s_at	0.93294
205088_at	0.93294
1555032_at	0.93294
202864_s_at	0.93294
211695_x_at	0.93294
1555197_a_at	0.93294
216483_s_at	0.93294
1562418_at	0.93294
221630_s_at	0.93294
230775_s_at	0.93294
209837_at	0.93294
232221_x_at	0.93294
213218_at	0.93294
209918_at	0.93297
216373_at	0.93297
242816_at	0.93297
209594_x_at	0.93297
229373_at	0.93297
1559310_at	0.93298
1563845_at	0.933
229479_at	0.933
218437_s_at	0.933
228405_at	0.933
214835_s_at	0.933
1553736_at	0.933
241121_at	0.933
203353_s_at	0.93308
217783_s_at	0.93308
1559780_at	0.93308
229916_at	0.93314
214298_x_at	0.93315
218782_s_at	0.9332
210789_x_at	0.93321
240744_at	0.93321
1552489_s_at	0.93321
233589_x_at	0.93321
229881_at	0.93321
1563000_at	0.93321
225684_at	0.93321
210032_s_at	0.93321
238475_at	0.93329
225245_x_at	0.93329
239625_at	0.93329
1559297_at	0.93329
1564399_a_at	0.93329
228895_s_at	0.93329
216676_x_at	0.93329
240993_at	0.93333
201896_s_at	0.93333
202158_s_at	0.93336
234151_at	0.93338
210138_at	0.93338
1570579_at	0.93338
1561339_at	0.93338
204425_at	0.93343
233607_at	0.93346
206643_at	0.93347
228045_at	0.93347
1568687_s_at	0.93347
1563503_at	0.93347
1555662_s_at	0.93347
230600_at	0.93347
201945_at	0.93347
243775_at	0.93347
1560531_at	0.93347
232241_at	0.93347
1552393_at	0.93347
229956_at	0.93349
202859_x_at	0.93352
243416_at	0.93352
227767_at	0.93352
207388_s_at	0.93352
1562933_at	0.93356
216735_x_at	0.93357
201656_at	0.93357
226182_s_at	0.93357
240471_at	0.93357
237379_at	0.93359
242698_at	0.93359
1554871_at	0.9336
223667_at	0.9336
228214_at	0.93364
1561995_at	0.93364
229837_s_at	0.93364
244594_x_at	0.93366
1563472_at	0.93366
219919_s_at	0.93368
217063_x_at	0.93375
223030_at	0.93376
228411_at	0.93377
217323_at	0.93392
1555819_s_at	0.93392
201597_at	0.93392
204404_at	0.93392
240045_at	0.93392
213472_at	0.93392
1552514_at	0.93392
226580_at	0.93395
238404_x_at	0.93395
227672_at	0.93395
242727_at	0.93395
221678_at	0.93395
229976_at	0.93395
201691_s_at	0.93395
239328_at	0.93395
219140_s_at	0.93395
217662_x_at	0.93395
228955_at	0.93395
222391_at	0.93395
1560506_at	0.93395
218997_at	0.93395
222726_s_at	0.93395
203700_s_at	0.93402
218311_at	0.93402
206156_at	0.93402
1564721_at	0.93402
231829_at	0.93403
1556513_at	0.93403
1561561_x_at	0.93403
228542_at	0.93403
219916_s_at	0.93403
211010_s_at	0.93403
1565856_at	0.93403
1560094_at	0.93403
215133_s_at	0.93403
239718_at	0.93403
243101_x_at	0.93403
206104_at	0.93403
1568683_at	0.93403
1552509_a_at	0.93403
1553352_x_at	0.93403
228668_x_at	0.93403
210988_s_at	0.93403
218551_at	0.93403
227987_at	0.93403
1562058_at	0.93403
206369_s_at	0.93403
237228_at	0.93403
232303_at	0.93403
238250_at	0.93403
212675_s_at	0.93403
244647_at	0.93403
203604_at	0.93403
244577_at	0.93403
203587_at	0.93403
211903_s_at	0.93403
236948_x_at	0.93403
227996_at	0.93403
235767_x_at	0.93403
230727_at	0.93403
232665_x_at	0.93403
208985_s_at	0.93403
1555405_at	0.93403
1568795_at	0.93403
223834_at	0.93403
1559138_a_at	0.93403
1555865_at	0.93403
242265_at	0.93403
244241_x_at	0.93403
220448_at	0.93403
227424_x_at	0.93403
216815_at	0.93403
233443_at	0.93403
1562653_at	0.93403
227625_s_at	0.93403
242902_at	0.93404
1564729_at	0.93407
243445_at	0.93407
1563274_at	0.93409
240187_at	0.93409
231247_s_at	0.93411
207293_s_at	0.93411
221653_x_at	0.93411
215214_at	0.93411
1557457_at	0.93411
209964_s_at	0.93411
224715_at	0.93411
213577_at	0.93411
1558334_a_at	0.93411
226573_at	0.93411
236811_at	0.93411
1570623_at	0.93411
220265_at	0.93411
204273_at	0.93411
1558103_a_at	0.93411
1568752_s_at	0.93412
239951_at	0.93412
1557219_at	0.93413
223949_at	0.93413
1554755_a_at	0.93413
227315_x_at	0.93416
214657_s_at	0.93416
202877_s_at	0.93416
224577_at	0.93416
1570349_at	0.93416
216755_at	0.93416
218107_at	0.93416
238656_at	0.93416
220775_s_at	0.93416
216579_at	0.93416
208678_at	0.93416
219639_x_at	0.93416
210562_at	0.93416
217303_s_at	0.93416
234585_at	0.93416
214348_at	0.93416
215240_at	0.93416
232478_at	0.93416
231004_s_at	0.93416
201693_s_at	0.93416
208551_at	0.93416
215668_s_at	0.93416
225180_at	0.93418
1557186_s_at	0.93418
1565495_at	0.93418
1556896_at	0.93418
231519_at	0.93418
219493_at	0.93421
222465_at	0.93425
203935_at	0.93435
220404_at	0.93435
210934_at	0.93435
219111_s_at	0.93435
217940_s_at	0.93435
236588_at	0.93435
1557567_a_at	0.93435
1553288_a_at	0.93435
242865_at	0.93435
232173_at	0.93435
209646_x_at	0.93435
239109_at	0.93435
221093_at	0.93436
222663_at	0.93439
242260_at	0.93442
216736_at	0.93442
232855_at	0.93442
1561847_at	0.93442
222435_s_at	0.93442
209046_s_at	0.93442
235442_at	0.93442
208542_x_at	0.93445
217763_s_at	0.93445
1569830_at	0.93445
1552558_a_at	0.93445
64440_at	0.93447
233201_at	0.9345
229369_at	0.9345
225915_at	0.9345
234456_at	0.9345
242936_at	0.9345
227336_at	0.93453
234857_at	0.93453
1562449_s_at	0.93457
210347_s_at	0.93457
243358_at	0.93457
241597_at	0.93457
244878_at	0.93457
241318_at	0.93459
216796_s_at	0.93459
243427_at	0.93459
215910_s_at	0.93459
214274_s_at	0.93459
229252_at	0.93459
233688_at	0.93459
237296_at	0.93459
243027_at	0.93459
216474_x_at	0.93459
220304_s_at	0.93459
230154_at	0.93463
1560514_at	0.93466
213243_at	0.93466
225436_at	0.93466
1566253_at	0.93466
230382_at	0.93467
224271_x_at	0.93467
215042_at	0.93467
1554783_s_at	0.93469
1564491_at	0.9347
35974_at	0.93475
236189_at	0.93475
226653_at	0.93475
222842_at	0.93476
1558148_x_at	0.93483
232182_at	0.9349
219780_at	0.9349
217788_s_at	0.9349
226187_at	0.93496
211414_at	0.93496
232705_at	0.93496
1554676_at	0.93496
239189_at	0.93496
214165_s_at	0.93506
229222_at	0.93506
225270_at	0.93506
205183_at	0.93509
226898_s_at	0.93512
244379_at	0.93512
242386_x_at	0.93512
1560817_at	0.93512
226863_at	0.93512
1553326_at	0.93515
212596_s_at	0.93518
212824_at	0.93518
242868_at	0.93518
238786_at	0.93518
1554543_at	0.93518
224498_x_at	0.93518
224492_s_at	0.93518
1563674_at	0.93525
234595_at	0.93525
211864_s_at	0.93525
238203_at	0.93525
226013_at	0.93525
208136_s_at	0.93529
235176_at	0.93529
201729_s_at	0.93532
242266_x_at	0.93533
215141_at	0.93534
212287_at	0.93541
1563339_at	0.93544
210523_at	0.93544
240240_at	0.93544
207352_s_at	0.93544
1568846_at	0.93544
1566968_at	0.93544
218202_x_at	0.93544
232274_at	0.93544
243757_at	0.93544
216023_at	0.93544
221559_s_at	0.93544
1562910_at	0.93544
239566_at	0.93544
204628_s_at	0.93544
200083_at	0.93544
225320_at	0.93544
1564052_at	0.93547
242119_at	0.93547
207179_at	0.93547
226519_s_at	0.93547
230271_at	0.93547
227547_at	0.93547
1557404_at	0.93549
236960_at	0.93551
1559220_at	0.93557
244783_at	0.93557
233181_at	0.93557
228293_at	0.93557
242106_at	0.93557
219841_at	0.93557
214375_at	0.93557
217472_at	0.93557
208377_s_at	0.93557
225577_at	0.93557
237292_at	0.93557
1562655_at	0.93558
239658_at	0.93559
235001_at	0.93559
239667_at	0.93562
232018_at	0.93562
223236_at	0.93567
221690_s_at	0.9357
240307_at	0.93575
208876_s_at	0.93576
223296_at	0.93576
205208_at	0.93576
1568249_at	0.93576
238029_s_at	0.93576
233848_x_at	0.93576
207709_at	0.93579
212274_at	0.93579
1557783_at	0.93581
208091_s_at	0.93583
228016_s_at	0.93583
231839_at	0.93583
211065_x_at	0.93583
202806_at	0.93583
1558750_a_at	0.93584
242326_at	0.93584
204148_s_at	0.93584
209246_at	0.93584
1555546_a_at	0.93584
228739_at	0.93584
236991_at	0.93586
205005_s_at	0.93586
212689_s_at	0.93586
233179_x_at	0.93586
236406_at	0.93586
219460_s_at	0.93586
242295_at	0.93586
200006_at	0.93586
225366_at	0.93586
215803_at	0.93586
203295_s_at	0.93586
233775_x_at	0.93586
230767_at	0.93586
201306_s_at	0.93586
207070_at	0.93586
226779_at	0.93586
1558862_at	0.93586
240101_at	0.93586
1563224_at	0.93586
213567_at	0.93586
206506_s_at	0.93586
1559949_at	0.93586
206969_at	0.93586
202036_s_at	0.93586
244262_x_at	0.9359
243227_at	0.93591
217454_at	0.93598
242189_at	0.936
205826_at	0.936
219978_s_at	0.936
228999_at	0.936
234868_s_at	0.936
1555278_a_at	0.93602
218288_s_at	0.93603
1560306_at	0.93607
231483_at	0.93607
1566720_at	0.93607
1561343_a_at	0.93607
203055_s_at	0.93607
231882_at	0.93612
1556308_at	0.93612
203274_at	0.93612
204033_at	0.93612
206404_at	0.93613
1566970_at	0.93623
210906_x_at	0.93623
224474_x_at	0.93623
244525_at	0.93626
218784_s_at	0.93626
212273_x_at	0.93626
242278_at	0.93626
1555135_at	0.93627
1560573_at	0.93627
234967_at	0.93628
201004_at	0.93629
220551_at	0.9363
217352_at	0.9363
243215_at	0.9363
234073_at	0.9363
236177_s_at	0.9363
226810_at	0.9363
236281_x_at	0.9363
1561075_at	0.9363
209583_s_at	0.9363
217896_s_at	0.9363
237348_at	0.93632
1567320_at	0.93632
218454_at	0.93632
236042_at	0.93632
234389_x_at	0.93632
218741_at	0.93632
213505_s_at	0.93632
230473_s_at	0.93632
1557613_at	0.93632
217367_s_at	0.93636
1563483_at	0.93639
1553268_at	0.93641
221086_s_at	0.93641
217730_at	0.93641
208126_s_at	0.93641
220644_at	0.93641
209922_at	0.93641
233705_at	0.93641
206545_at	0.93641
1569013_s_at	0.93641
232359_at	0.93641
1553375_at	0.93641
242251_at	0.93641
1552579_a_at	0.93641
235257_at	0.93641
206412_at	0.93641
216883_x_at	0.93641
201464_x_at	0.93641
219496_at	0.93641
206572_x_at	0.93641
240699_at	0.93641
241233_x_at	0.93641
237736_at	0.93641
1553732_s_at	0.93641
224920_x_at	0.93641
221548_s_at	0.93641
216572_at	0.93641
1561669_at	0.93641
1562235_s_at	0.93641
233400_at	0.93641
227296_at	0.93641
227410_at	0.93643
236674_at	0.93643
228456_s_at	0.93643
237150_at	0.93643
1566665_at	0.93643
219789_at	0.93643
235924_at	0.93643
210093_s_at	0.93643
222978_at	0.93643
220672_at	0.93643
1561962_at	0.9365
226282_at	0.93651
201185_at	0.93651
1559477_s_at	0.93651
209404_s_at	0.93651
224089_at	0.93652
209587_at	0.93652
209831_x_at	0.93652
233778_at	0.93652
212899_at	0.93652
222941_at	0.93652
1559534_at	0.93652
1555187_at	0.93657
220278_at	0.93657
1554181_at	0.93657
240158_at	0.93657
241029_at	0.93657
229436_x_at	0.93657
209802_at	0.93657
1560513_at	0.93657
236746_at	0.93657
205755_at	0.93657
244305_at	0.93657
225053_at	0.93657
229158_at	0.93657
223787_s_at	0.93657
226708_at	0.93657
243891_at	0.93657
1554448_at	0.93657
216503_s_at	0.93657
220153_at	0.93657
227227_at	0.93657
237932_at	0.93657
1554440_at	0.93657
206038_s_at	0.93657
236311_at	0.93657
201406_at	0.93657
244356_at	0.93657
1564413_at	0.93657
216481_at	0.93657
223321_s_at	0.93657
228441_s_at	0.93657
1569905_at	0.93657
231621_at	0.9366
243966_at	0.9366
1557661_at	0.93662
216249_at	0.93665
244101_at	0.93665
241001_at	0.93665
233523_at	0.93666
228833_s_at	0.93666
222285_at	0.93666
234802_at	0.93666
205239_at	0.93666
221686_s_at	0.93666
212147_at	0.93666
203631_s_at	0.93666
226377_at	0.93666
232479_at	0.93666
234561_at	0.93666
208400_at	0.93666
1557021_s_at	0.93666
228153_at	0.93666
220015_at	0.93666
226105_at	0.93666
224180_x_at	0.93666
207473_at	0.93666
232392_at	0.93666
234566_at	0.93666
233623_at	0.93666
241735_at	0.93666
213147_at	0.93666
239158_at	0.93666
230997_at	0.93666
222363_at	0.93666
237701_at	0.93666
1555913_at	0.93666
205840_x_at	0.93666
220271_x_at	0.93666
210500_at	0.93666
219654_at	0.93666
244094_at	0.93666
1553130_at	0.93666
238764_at	0.93667
233003_at	0.93667
1552396_at	0.93668
215934_at	0.93668
211786_at	0.93668
217314_at	0.93668
229819_at	0.93668
1558695_at	0.93668
1555253_at	0.93668
209426_s_at	0.93668
209227_at	0.93668
231738_at	0.93668
202446_s_at	0.93668
218822_s_at	0.93668
220709_at	0.93668
244056_at	0.93672
207723_s_at	0.93672
203933_at	0.93672
241156_at	0.93672
231684_at	0.93673
1552631_a_at	0.93676
238123_at	0.93693
225109_at	0.93693
1569953_at	0.93693
1566032_at	0.93693
242152_at	0.93693
219231_at	0.93693
230199_at	0.93693
213780_at	0.93693
244581_at	0.93693
1569721_at	0.93693
222899_at	0.93693
1559526_at	0.93693
223287_s_at	0.93693
217229_at	0.93693
203560_at	0.93693
1568939_at	0.93693
201705_at	0.93693
1568665_at	0.93693
204523_at	0.93693
220034_at	0.93693
231584_s_at	0.93693
230702_at	0.93693
1558290_a_at	0.93693
1553190_s_at	0.93693
209910_at	0.93693
219953_s_at	0.93695
1557674_s_at	0.93698
232101_s_at	0.93698
1566995_at	0.93698
1564064_a_at	0.93698
229066_at	0.93698
212025_s_at	0.93698
1561618_at	0.93698
201666_at	0.93698
203317_at	0.93698
238378_at	0.93698
233509_at	0.93698
218936_s_at	0.93698
215206_at	0.93698
215675_at	0.93698
216629_at	0.93698
211264_at	0.93698
203219_s_at	0.93698
236797_at	0.93698
242485_at	0.937
234498_at	0.93701
231544_s_at	0.93701
48106_at	0.93701
236044_at	0.93701
207022_s_at	0.93701
230008_at	0.93701
1554667_s_at	0.93701
1566785_x_at	0.93701
241041_at	0.93701
234166_at	0.93702
231424_at	0.93705
207976_at	0.93705
222349_x_at	0.93706
222264_at	0.93706
1555366_at	0.93706
235479_at	0.93706
236631_at	0.93706
203721_s_at	0.93706
204572_s_at	0.93706
232585_at	0.93706
232531_at	0.93706
1554378_a_at	0.93706
1558626_at	0.93707
214809_at	0.93707
1567682_x_at	0.93707
1556666_a_at	0.93707
225350_s_at	0.93709
244721_at	0.93709
89476_r_at	0.93709
223397_s_at	0.93709
235293_at	0.93709
238584_at	0.93711
216703_at	0.93711
210594_x_at	0.93718
238151_at	0.93718
235933_at	0.93722
243942_at	0.93724
207121_s_at	0.93724
218589_at	0.93724
208248_x_at	0.93724
1559347_at	0.93724
225647_s_at	0.93729
215190_at	0.9373
243442_x_at	0.93733
208412_s_at	0.93735
208242_at	0.93735
1562467_at	0.93747
228771_at	0.93751
218930_s_at	0.93751
235789_at	0.93751
1560251_at	0.93751
242102_at	0.93751
233342_at	0.93751
202553_s_at	0.93751
234770_at	0.93751
210345_s_at	0.93751
1552329_at	0.93751
231962_at	0.93751
235841_at	0.93751
243255_at	0.93751
214854_at	0.93751
205524_s_at	0.93751
212785_s_at	0.93751
242321_at	0.93751
1569615_at	0.93751
242437_at	0.93751
200624_s_at	0.93751
241353_s_at	0.93751
243604_at	0.93751
1562299_at	0.93751
202343_x_at	0.93751
209939_x_at	0.93751
236864_at	0.93751
221875_x_at	0.93751
219484_at	0.93751
217813_s_at	0.93751
231335_at	0.93751
205562_at	0.93751
227230_s_at	0.93751
1556671_s_at	0.93751
224414_s_at	0.93751
216461_at	0.93751
219777_at	0.93755
231018_at	0.93755
236069_at	0.93755
1558305_at	0.93755
239117_at	0.93757
209008_x_at	0.9376
1561672_at	0.9376
210375_at	0.9376
218493_at	0.9376
228697_at	0.9376
244473_at	0.9376
208589_at	0.9376
1555587_at	0.9376
211036_x_at	0.9376
1564339_a_at	0.9376
1569106_s_at	0.9376
225790_at	0.9376
242379_at	0.9376
223859_at	0.9376
209768_s_at	0.9376
214592_s_at	0.93763
219016_at	0.93764
229476_s_at	0.93767
225092_at	0.93769
234230_at	0.9377
235823_at	0.9377
226008_at	0.9377
243152_at	0.9377
244464_at	0.93772
208558_at	0.93772
221443_x_at	0.93772
233923_at	0.93772
207877_s_at	0.93772
227171_at	0.93772
225459_at	0.93772
238787_at	0.93772
237935_at	0.93772
235886_at	0.93772
209272_at	0.93772
223514_at	0.93772
1554492_at	0.93772
234321_x_at	0.93772
240056_at	0.93772
1560887_a_at	0.93772
236803_at	0.93772
213740_s_at	0.93772
206861_s_at	0.93772
232456_at	0.93772
219804_at	0.93772
207134_x_at	0.93772
222173_s_at	0.93772
1564015_at	0.93772
239224_at	0.93772
244090_at	0.93774
206024_at	0.93774
1569528_at	0.93774
243631_at	0.93774
203917_at	0.93774
225182_at	0.93776
56256_at	0.93776
233816_at	0.93779
213224_s_at	0.93779
206727_at	0.93779
1562925_at	0.93779
1557683_at	0.93779
207020_at	0.9378
214630_at	0.9378
218419_s_at	0.9378
212492_s_at	0.9378
1552791_a_at	0.9378
208078_s_at	0.9378
210064_s_at	0.9378
221599_at	0.93781
1558893_a_at	0.93781
211701_s_at	0.93781
238071_at	0.93781
209358_at	0.93781
1552678_a_at	0.93781
210996_s_at	0.93781
223796_at	0.93781
1559523_at	0.93781
1566481_at	0.93781
227031_at	0.93786
1558574_at	0.93788
208250_s_at	0.93788
1558426_x_at	0.93788
226091_s_at	0.93792
202059_s_at	0.93795
231842_at	0.93795
222641_s_at	0.93795
239211_at	0.93795
1562942_at	0.93795
217109_at	0.93795
224031_at	0.93795
230963_at	0.93795
236178_at	0.93795
218492_s_at	0.93795
240775_at	0.93795
210521_s_at	0.93795
238996_x_at	0.93795
216299_s_at	0.93795
225039_at	0.93795
1556128_a_at	0.93795
208104_s_at	0.93795
220481_at	0.93795
201194_at	0.93797
1558710_at	0.93797
214612_x_at	0.93797
234535_at	0.93797
244171_at	0.93797
235234_at	0.93798
242320_at	0.93798
237230_at	0.93798
1561990_at	0.93798
1561566_at	0.93798
1562608_at	0.93798
1555971_s_at	0.93798
1569454_a_at	0.938
219648_at	0.93808
222923_s_at	0.93808
1561328_at	0.93808
237773_at	0.93823
239396_at	0.93823
33322_i_at	0.93823
1553688_at	0.93823
242543_at	0.93823
229298_at	0.93826
204299_at	0.93826
238821_at	0.93826
1564379_at	0.93826
204049_s_at	0.93826
1569527_at	0.93826
236118_at	0.93826
241512_at	0.93826
224204_x_at	0.93826
209203_s_at	0.93826
216247_at	0.93826
216494_at	0.93826
241375_at	0.93827
220058_at	0.93827
221074_at	0.93827
237363_at	0.9383
213720_s_at	0.9383
242687_at	0.93831
210735_s_at	0.93831
242147_at	0.93831
1561286_a_at	0.93831
209689_at	0.93832
1559109_a_at	0.93842
239334_at	0.93843
206473_at	0.93844
216673_at	0.93844
214011_s_at	0.93844
238225_at	0.93844
1553196_a_at	0.93852
218155_x_at	0.93863
239181_at	0.93863
201223_s_at	0.93876
240965_at	0.9388
1552774_a_at	0.9388
214465_at	0.9388
244320_at	0.9388
1566476_at	0.9388
